species,year,orig_grid
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,2011,SK53T
species1,1999,SK53T
species1,1999,SK53T
species1,2001,SK53T
species1,2005,SK53T
species1,2005,SK53T
species1,2006,SK53T
species1,2010,SK53T
species1,2010,SK53T
species1,2001,SK545376
species1,2006,SK581383
species1,2006,SK581383
species3,2006,SK53G
species3,2006,SK53G
species3,2006,SK53G
species3,2007,SK53G
species3,2008,SK53G
species3,2008,SK53G
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2006,SK53H
species3,2007,SK53H
species3,2007,SK53H
species3,2007,SK53H
species3,2007,SK53H
species3,2007,SK53H
species3,2007,SK53H
species3,2007,SK53H
species3,2007,SK53H
species3,2008,SK53H
species3,2008,SK53H
species3,2008,SK53H
species3,2008,SK53H
species3,2008,SK53H
species3,2008,SK53H
species3,2009,SK53H
species3,2009,SK53H
species3,2009,SK53H
species3,2009,SK53H
species3,2011,SK53H
species3,2011,SK53H
species3,2011,SK53H
species3,2011,SK53H
species3,2011,SK53H
species3,2006,SK53J
species3,2006,SK53J
species3,2007,SK53J
species3,2007,SK53J
species3,2007,SK53J
species3,2007,SK53J
species3,2006,SK53M
species3,2008,SK53M
species3,2008,SK53M
species3,2008,SK53M
species3,2008,SK53M
species3,2008,SK53N
species3,2006,SK53R
species3,2006,SK53R
species3,2006,SK53R
species3,2006,SK53R
species3,2006,SK53R
species3,2006,SK53R
species3,2007,SK53R
species3,2007,SK53R
species3,2007,SK53R
species3,2007,SK53R
species3,2007,SK53R
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2006,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2007,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2008,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2009,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2010,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species3,2011,SK53T
species5,2010,SK53A
species5,1999,SK53G
species5,2010,SK53G
species5,1998,SK53H
species5,1998,SK53H
species5,1998,SK53H
species5,1998,SK53H
species5,1999,SK53H
species5,1999,SK53H
species5,1999,SK53H
species5,1999,SK53H
species5,1999,SK53H
species5,1999,SK53H
species5,2000,SK53H
species5,2000,SK53H
species5,2000,SK53H
species5,2000,SK53H
species5,2001,SK53H
species5,2001,SK53H
species5,2001,SK53H
species5,2001,SK53H
species5,2001,SK53H
species5,2001,SK53H
species5,2002,SK53H
species5,2002,SK53H
species5,2002,SK53H
species5,2002,SK53H
species5,2002,SK53H
species5,2002,SK53H
species5,2002,SK53H
species5,2002,SK53H
species5,2002,SK53H
species5,2002,SK53H
species5,2002,SK53H
species5,2002,SK53H
species5,2002,SK53H
species5,2003,SK53H
species5,2003,SK53H
species5,2003,SK53H
species5,2003,SK53H
species5,2003,SK53H
species5,2003,SK53H
species5,2003,SK53H
species5,2003,SK53H
species5,2004,SK53H
species5,2004,SK53H
species5,2004,SK53H
species5,2004,SK53H
species5,2005,SK53H
species5,2005,SK53H
species5,2005,SK53H
species5,2005,SK53H
species5,2005,SK53H
species5,2005,SK53H
species5,2005,SK53H
species5,2005,SK53H
species5,2005,SK53H
species5,2005,SK53H
species5,2010,SK53H
species5,2010,SK53H
species5,2011,SK53H
species5,2011,SK53H
species5,1998,SK53K
species5,2001,SK53K
species5,2004,SK53K
species5,2002,SK53M
species5,1999,SK53M
species5,2010,SK53M
species5,1999,SK53R
species5,1999,SK53R
species5,1999,SK53R
species5,1999,SK53R
species5,2000,SK53R
species5,2002,SK53R
species5,2002,SK53T
species5,2011,SK53T
species5,2001,SK545376
species5,2006,SK53G
species5,2006,SK53G
species5,2009,SK53G
species5,2009,SK53G
species5,2009,SK53G
species5,2009,SK53G
species5,2009,SK53G
species5,2009,SK53G
species5,2006,SK53H
species5,2006,SK53H
species5,2006,SK53H
species5,2006,SK53H
species5,2006,SK53H
species5,2006,SK53H
species5,2006,SK53H
species5,2007,SK53H
species5,2007,SK53H
species5,2007,SK53H
species5,2007,SK53H
species5,2007,SK53H
species5,2008,SK53H
species5,2008,SK53H
species5,2008,SK53H
species5,2009,SK53H
species5,2009,SK53H
species5,2009,SK53H
species5,2009,SK53H
species5,2009,SK53H
species5,2009,SK53H
species5,2009,SK53H
species5,2009,SK53H
species5,2009,SK53H
species5,2009,SK53H
species5,2009,SK53H
species5,2009,SK53H
species5,2009,SK53H
species5,2009,SK53H
species5,2009,SK53H
species5,2006,SK53K
species5,2007,SK53K
species5,2008,SK53M
species5,2008,SK53M
species5,2006,SK53T
species6,2001,SK5036
species6,2002,SK5036
species6,2002,SK5036
species6,2002,SK5036
species6,2002,SK5036
species6,2002,SK5036
species6,1999,SK5036
species6,2000,SK5036
species6,2000,SK5036
species6,2000,SK5036
species6,2000,SK5036
species6,2002,SK5036
species6,2002,SK5036
species6,2003,SK5036
species6,2003,SK5036
species6,2003,SK5036
species6,2003,SK5036
species6,2004,SK5036
species6,2004,SK5036
species6,2004,SK5036
species6,2004,SK5036
species6,2004,SK5036
species6,2004,SK5036
species6,2004,SK5036
species6,2004,SK5036
species6,2004,SK5036
species6,2004,SK5036
species6,2004,SK5036
species6,2004,SK5036
species6,2004,SK5036
species6,2004,SK5036
species6,2004,SK5036
species6,2004,SK5036
species6,2004,SK5036
species6,2005,SK5036
species6,2005,SK5036
species6,2005,SK5036
species6,2005,SK5036
species6,2005,SK5036
species6,2005,SK5036
species6,2005,SK5036
species6,2005,SK5036
species6,2005,SK5036
species6,2007,SK535320
species6,2000,SK53G
species6,2007,SK53G
species6,2008,SK53G
species6,2008,SK53G
species6,2008,SK53G
species6,2008,SK53G
species6,2008,SK53G
species6,2008,SK53G
species6,2008,SK53G
species6,2008,SK53G
species6,2008,SK53G
species6,1998,SK53H
species6,1999,SK53H
species6,1999,SK53H
species6,1999,SK53H
species6,1999,SK53H
species6,2000,SK53H
species6,2000,SK53H
species6,2000,SK53H
species6,2000,SK53H
species6,2000,SK53H
species6,2000,SK53H
species6,2000,SK53H
species6,2000,SK53H
species6,2000,SK53H
species6,2000,SK53H
species6,2000,SK53H
species6,2000,SK53H
species6,2000,SK53H
species6,2000,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2001,SK53H
species6,2002,SK53H
species6,2002,SK53H
species6,2002,SK53H
species6,2002,SK53H
species6,2002,SK53H
species6,2002,SK53H
species6,2002,SK53H
species6,2003,SK53H
species6,2003,SK53H
species6,2003,SK53H
species6,2003,SK53H
species6,2003,SK53H
species6,2003,SK53H
species6,2003,SK53H
species6,2003,SK53H
species6,2003,SK53H
species6,2004,SK53H
species6,2004,SK53H
species6,2004,SK53H
species6,2004,SK53H
species6,2004,SK53H
species6,2004,SK53H
species6,2004,SK53H
species6,2004,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2005,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2006,SK53H
species6,2007,SK53H
species6,2007,SK53H
species6,2007,SK53H
species6,2007,SK53H
species6,2007,SK53H
species6,2007,SK53H
species6,2007,SK53H
species6,2008,SK53H
species6,2008,SK53H
species6,2008,SK53H
species6,2008,SK53H
species6,2008,SK53H
species6,2008,SK53H
species6,2008,SK53H
species6,2009,SK53H
species6,2009,SK53H
species6,2009,SK53H
species6,2010,SK53H
species6,2011,SK53H
species6,2011,SK53H
species6,2011,SK53H
species6,2011,SK53H
species6,2011,SK53H
species6,2011,SK53H
species6,2011,SK53H
species6,1999,SK53L
species6,1999,SK53L
species6,2000,SK53L
species6,2005,SK53M
species6,2006,SK53M
species6,2001,SK53M
species6,2005,SK53R
species6,2005,SK53R
species6,2007,SK53R
species6,2007,SK53R
species6,2000,SK53S
species6,1999,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2000,SK53T
species6,2001,SK53T
species6,2001,SK53T
species6,2001,SK53T
species6,2001,SK53T
species6,2001,SK53T
species6,2001,SK53T
species6,2001,SK53T
species6,2001,SK53T
species6,2001,SK53T
species6,2001,SK53T
species6,2001,SK53T
species6,2001,SK53T
species6,2001,SK53T
species6,2001,SK53T
species6,2001,SK53T
species6,2001,SK53T
species6,2001,SK53T
species6,2002,SK53T
species6,2002,SK53T
species6,2002,SK53T
species6,2002,SK53T
species6,2002,SK53T
species6,2002,SK53T
species6,2002,SK53T
species6,2002,SK53T
species6,2002,SK53T
species6,2002,SK53T
species6,2003,SK53T
species6,2003,SK53T
species6,2003,SK53T
species6,2003,SK53T
species6,2003,SK53T
species6,2003,SK53T
species6,2003,SK53T
species6,2003,SK53T
species6,2003,SK53T
species6,2004,SK53T
species6,2004,SK53T
species6,2004,SK53T
species6,2004,SK53T
species6,2004,SK53T
species6,2004,SK53T
species6,2004,SK53T
species6,2004,SK53T
species6,2004,SK53T
species6,2004,SK53T
species6,2004,SK53T
species6,2004,SK53T
species6,2004,SK53T
species6,2004,SK53T
species6,2004,SK53T
species6,2004,SK53T
species6,2004,SK53T
species6,2004,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2005,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2006,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2007,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2008,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2009,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2010,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2011,SK53T
species6,2008,SK53T
species6,2001,SK545376
species6,2000,SK5635
species6,2006,SK581383
species7,2001,SK5036
species7,1999,SK5036
species7,2000,SK5036
species7,2002,SK5036
species7,2002,SK5036
species7,2003,SK5036
species7,2003,SK5036
species7,2004,SK5036
species7,2004,SK5036
species7,2004,SK5036
species7,2004,SK5036
species7,2004,SK5036
species7,2004,SK5036
species7,2005,SK5036
species7,2005,SK5036
species7,2005,SK5036
species7,2000,SK523306
species7,2007,SK535320
species7,2006,SK538346
species7,2000,SK53A
species7,2003,SK53D
species7,2005,SK53D
species7,2000,SK53G
species7,2002,SK53G
species7,2003,SK53G
species7,2007,SK53G
species7,2007,SK53G
species7,2008,SK53G
species7,2008,SK53G
species7,2008,SK53G
species7,2009,SK53G
species7,2006,SK53G
species7,1998,SK53H
species7,1998,SK53H
species7,1998,SK53H
species7,1998,SK53H
species7,1999,SK53H
species7,1999,SK53H
species7,2000,SK53H
species7,2000,SK53H
species7,2000,SK53H
species7,2000,SK53H
species7,2000,SK53H
species7,2000,SK53H
species7,2000,SK53H
species7,2000,SK53H
species7,2000,SK53H
species7,2000,SK53H
species7,2001,SK53H
species7,2001,SK53H
species7,2001,SK53H
species7,2001,SK53H
species7,2001,SK53H
species7,2001,SK53H
species7,2001,SK53H
species7,2001,SK53H
species7,2001,SK53H
species7,2001,SK53H
species7,2001,SK53H
species7,2001,SK53H
species7,2001,SK53H
species7,2001,SK53H
species7,2001,SK53H
species7,2001,SK53H
species7,2001,SK53H
species7,2001,SK53H
species7,2001,SK53H
species7,2002,SK53H
species7,2002,SK53H
species7,2002,SK53H
species7,2002,SK53H
species7,2002,SK53H
species7,2002,SK53H
species7,2002,SK53H
species7,2002,SK53H
species7,2002,SK53H
species7,2002,SK53H
species7,2002,SK53H
species7,2002,SK53H
species7,2002,SK53H
species7,2003,SK53H
species7,2003,SK53H
